gameid,league,split,date,week,game,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,k,d,a,teamkills,teamdeaths,kpm,okpm,ckpm,teamdragkills,herald,ft,teamtowerkills,fbaron,teambaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardkills,wcpm,visionwards,totalgold,goldspent,minionkills,monsterkills,cspm
1002610045,EULCS,02/01/2018,43308.5621759259,6,1,2,Blue,Jungle,Jankos,G2 Esports,Taliyah,Rakan,Zoe,Rumble,Fiddlesticks,Jhin,25.7,1,6,1,4,13,2,0.233463035019455,0,0.583657587548638,2,1,1,11,1,1,12485,485.79766536965,0.293930690272154,0.21917091037077,10,0.389105058365759,7,0.272373540856031,8,11392,9775,35,140,6.80933852140078
1002610045,EULCS,02/01/2018,43308.5621759259,6,1,3,Blue,Middle,Perkz,G2 Esports,Ryze,Rakan,Zoe,Rumble,Fiddlesticks,Jhin,25.7,1,0,0,7,13,2,0,0.0778210116731518,0.583657587548638,2,1,1,11,1,1,8558,332.996108949416,0.201478481966287,0.244990596025033,10,0.389105058365759,7,0.272373540856031,4,12331,10550,251,41,11.3618677042802
1002610045,EULCS,02/01/2018,43308.5621759259,6,1,100,Blue,Team,Team,G2 Esports,,Rakan,Zoe,Rumble,Fiddlesticks,Jhin,25.7,1,13,2,30,13,2,0.505836575875486,0.0778210116731518,0.583657587548638,2,1,1,11,1,1,42476,1652.7626459144,,,75,2.91828793774319,29,1.1284046692607,32,53474,44625,769,197,37.5875486381323
1002610045,EULCS,02/01/2018,43308.5621759259,6,1,5,Blue,Support,Wadid,G2 Esports,Tahm Kench,Rakan,Zoe,Rumble,Fiddlesticks,Jhin,25.7,1,2,0,7,13,2,0.0778210116731518,0,0.583657587548638,2,1,1,11,1,1,2318,90.1945525291829,0.0545719935963838,0.12158404733884,34,1.32295719844358,4,0.155642023346304,13,7843,6175,49,0,1.90661478599222
1002610045,EULCS,02/01/2018,43308.5621759259,6,1,1,Blue,Top,Wunder,G2 Esports,Jarvan IV,Rakan,Zoe,Rumble,Fiddlesticks,Jhin,25.7,1,1,1,9,13,2,0.0389105058365759,0,0.583657587548638,2,1,1,11,1,1,9080,353.307392996109,0.213767774743384,0.201737810578647,12,0.46692607003891,4,0.155642023346304,4,10758,9200,201,8,8.13229571984436
1002610045,EULCS,02/01/2018,43308.5621759259,6,1,10,Red,Support,kaSing,Splyce,Gragas,Aatrox,Nocturne,Yasuo,LeBlanc,Orianna,25.7,0,0,2,0,2,13,0,0.0778210116731518,0.583657587548638,0,0,0,0,0,0,2329,90.6225680933852,0.0863360023724792,0.0645698260004222,26,1.01167315175097,7,0.272373540856031,8,4706,4275,46,0,1.78988326848249
1002610045,EULCS,02/01/2018,43308.5621759259,6,1,9,Red,ADC,Kobbe,Splyce,Ezreal,Aatrox,Nocturne,Yasuo,LeBlanc,Orianna,25.7,0,0,0,0,2,13,0,0.155642023346304,0.583657587548638,0,0,0,0,0,0,8216,319.688715953307,0.304567022538553,0.293051074052853,9,0.350194552529183,2,0.0778210116731518,3,9252,8883,260,11,10.5447470817121
1002610045,EULCS,02/01/2018,43308.5621759259,6,1,8,Red,Middle,Nisqy,Splyce,Swain,Aatrox,Nocturne,Yasuo,LeBlanc,Orianna,25.7,0,2,3,0,2,13,0.0778210116731518,0,0.583657587548638,0,0,0,0,0,0,5777,224.785992217899,0.214153321470937,0.277571042288632,13,0.505836575875486,4,0.155642023346304,5,8944,8250,218,0,8.48249027237354
1002610045,EULCS,02/01/2018,43308.5621759259,6,1,6,Red,Top,Odoamne,Splyce,Dr. Mundo,Aatrox,Nocturne,Yasuo,LeBlanc,Orianna,25.7,0,0,5,1,2,13,0,0.0389105058365759,0.583657587548638,0,0,0,0,0,0,7390,287.548638132296,0.273947212336892,0.218163907401264,11,0.428015564202335,1,0.0389105058365759,4,7762,7545,187,8,7.5875486381323
1002610045,EULCS,02/01/2018,43308.5621759259,6,1,200,Red,Team,Team,Splyce,,Aatrox,Nocturne,Yasuo,LeBlanc,Orianna,25.7,0,2,13,3,2,13,0.0778210116731518,0.505836575875486,0.583657587548638,0,0,0,0,0,0,26976,1049.64980544747,,,72,2.80155642023346,25,0.972762645914397,28,37003,34978,731,101,32.3735408560311
1002610045,EULCS,02/01/2018,43308.5621759259,6,1,7,Red,Jungle,Xerxe,Splyce,Trundle,Aatrox,Nocturne,Yasuo,LeBlanc,Orianna,25.7,0,0,3,2,2,13,0,0.233463035019455,0.583657587548638,0,0,0,0,0,0,3264,127.003891050584,0.120996441281139,0.146644150256828,13,0.505836575875486,11,0.428015564202335,8,6339,6025,20,82,3.96887159533074
1002610053,EULCS,02/01/2018,43308.5996759259,6,1,2,Blue,Jungle,Broxah,Fnatic,Nocturne,Alistar,Rakan,Swain,Dr. Mundo,Poppy,27.95,1,6,0,9,19,6,0.214669051878354,0.0715563506261181,0.894454382826476,2,1,1,9,1,1,14558,520.858676207513,0.221694306120273,0.256244140162169,6,0.214669051878354,13,0.465116279069767,3,13645,12050,59,169,8.15742397137746
1002610053,EULCS,02/01/2018,43308.5996759259,6,1,4,Blue,ADC,Bwipo,Fnatic,Viktor,Alistar,Rakan,Swain,Dr. Mundo,Poppy,27.95,1,5,0,7,19,6,0.178890876565295,0,0.894454382826476,2,1,1,9,1,1,17073,610.840787119857,0.25999360409338,0.229044189616625,16,0.572450805008945,9,0.322003577817531,7,12589,11050,250,8,9.23076923076923
1002610053,EULCS,02/01/2018,43308.5996759259,6,1,3,Blue,Middle,Caps,Fnatic,Orianna,Alistar,Rakan,Swain,Dr. Mundo,Poppy,27.95,1,5,2,10,19,6,0.178890876565295,0,0.894454382826476,2,1,1,9,1,1,21119,755.599284436494,0.321607504530434,0.237775991922439,11,0.393559928443649,10,0.35778175313059,2,12928,11850,213,35,8.87298747763864
1002610053,EULCS,02/01/2018,43308.5996759259,6,1,5,Blue,Support,Hylissang,Fnatic,Shen,Alistar,Rakan,Swain,Dr. Mundo,Poppy,27.95,1,2,2,8,19,6,0.0715563506261181,0.035778175313059,0.894454382826476,2,1,1,9,1,1,3486,124.722719141324,0.0530860249440358,0.119754994384859,32,1.14490161001789,8,0.286225402504472,8,8346,7150,55,4,2.11091234347048
1002610053,EULCS,02/01/2018,43308.5996759259,6,1,1,Blue,Top,sOAZ,Fnatic,Gragas,Alistar,Rakan,Swain,Dr. Mundo,Poppy,27.95,1,1,2,8,19,6,0.035778175313059,0.107334525939177,0.894454382826476,2,1,1,9,1,1,9431,337.42397137746,0.143618560311877,0.157180683913908,17,0.608228980322004,4,0.143112701252236,8,9799,8350,185,0,6.61896243291592
1002610053,EULCS,02/01/2018,43308.5996759259,6,1,100,Blue,Team,Team,Fnatic,,Alistar,Rakan,Swain,Dr. Mundo,Poppy,27.95,1,19,6,42,19,6,0.679785330948122,0.214669051878354,0.894454382826476,2,1,1,9,1,1,65667,2349.44543828265,,,82,2.93381037567084,44,1.5742397137746,28,57307,50450,762,216,34.9910554561717
1002610053,EULCS,02/01/2018,43308.5996759259,6,1,7,Red,Jungle,Amazing,Schalke 04,Trundle,Aatrox,Taliyah,Pyke,Heimerdinger,Zoe,27.95,0,2,5,1,6,19,0.0715563506261181,0.214669051878354,0.894454382826476,1,0,0,0,0,0,3083,110.304114490161,0.0823033182946688,0.176577692210946,14,0.500894454382827,5,0.178890876565295,8,7347,6875,22,86,3.86404293381038
1002610053,EULCS,02/01/2018,43308.5996759259,6,1,8,Red,Middle,Nukeduck,Schalke 04,Yasuo,Aatrox,Taliyah,Pyke,Heimerdinger,Zoe,27.95,0,0,5,1,6,19,0,0.178890876565295,0.894454382826476,1,0,0,0,0,0,4927,176.279069767442,0.131530473317494,0.210535684916266,3,0.107334525939177,7,0.250447227191413,3,8049,7575,215,0,7.69230769230769
1002610053,EULCS,02/01/2018,43308.5996759259,6,1,200,Red,Team,Team,Schalke 04,,Aatrox,Taliyah,Pyke,Heimerdinger,Zoe,27.95,0,6,19,10,6,19,0.214669051878354,0.679785330948122,0.894454382826476,1,0,0,0,0,0,37459,1340.21466905188,,,93,3.32737030411449,25,0.894454382826476,42,39156,36924,678,100,27.8354203935599
1002610053,EULCS,02/01/2018,43308.5996759259,6,1,9,Red,ADC,Upset,Schalke 04,Ryze,Aatrox,Taliyah,Pyke,Heimerdinger,Zoe,27.95,0,0,2,4,6,19,0,0.178890876565295,0.894454382826476,1,0,0,0,0,0,12984,464.543828264759,0.346618970073948,0.260892195466463,15,0.536672629695886,4,0.143112701252236,7,9090,8760,232,10,8.65831842576029
1002610053,EULCS,02/01/2018,43308.5996759259,6,1,10,Red,Support,Vander,Schalke 04,Fiddlesticks,Aatrox,Taliyah,Pyke,Heimerdinger,Zoe,27.95,0,1,2,4,6,19,0.035778175313059,0.0715563506261181,0.894454382826476,1,0,0,0,0,0,5581,199.677996422182,0.148989561921034,0.100244768437449,47,1.68157423971377,8,0.286225402504472,18,5769,5039,17,0,0.608228980322004
1002610053,EULCS,02/01/2018,43308.5996759259,6,1,6,Red,Top,Vizicsacsi,Schalke 04,Cho'gath,Aatrox,Taliyah,Pyke,Heimerdinger,Zoe,27.95,0,3,5,0,6,19,0.107334525939177,0.035778175313059,0.894454382826476,1,0,0,0,0,0,10884,389.409660107335,0.290557676392856,0.251749658968877,14,0.500894454382827,1,0.035778175313059,6,8901,8675,192,4,7.01252236135957
1002610064,EULCS,02/01/2018,43309.3943634259,6,2,3,Blue,Middle,Blanc,Roccat,Azir,Heimerdinger,Zoe,Kindred,Alistar,Pyke,35.6833333333333,0,3,3,2,7,20,0.0840728631480617,0.112097150864082,0.756655768332555,0,0,1,3,0,0,17326,485.548808967772,0.224261565145357,0.289813027197222,18,0.50443717888837,7,0.196170014012144,9,13590,12850,304,28,9.30406352171882
1002610064,EULCS,02/01/2018,43309.3943634259,6,2,4,Blue,ADC,HeaQ,Roccat,Lucian,Heimerdinger,Zoe,Kindred,Alistar,Pyke,35.6833333333333,0,0,3,6,7,20,0,0.140121438580103,0.756655768332555,0,0,1,3,0,0,24226,678.916394208314,0.313572704444847,0.230015419101546,13,0.364315740308267,6,0.168145726296123,4,11744,11400,251,24,7.70667912190565
1002610064,EULCS,02/01/2018,43309.3943634259,6,2,2,Blue,Jungle,Memento,Roccat,Nocturne,Heimerdinger,Zoe,Kindred,Alistar,Pyke,35.6833333333333,0,2,5,3,7,20,0.0560485754320411,0.0280242877160206,0.756655768332555,0,0,1,3,0,0,8038,225.259224661373,0.104041005462218,0.164710989025228,14,0.392340028024288,9,0.252218589444185,8,9728,9350,27,108,3.78327884166278
1002610064,EULCS,02/01/2018,43309.3943634259,6,2,5,Blue,Support,Norskeren,Roccat,Braum,Heimerdinger,Zoe,Kindred,Alistar,Pyke,35.6833333333333,0,0,4,5,7,20,0,0.140121438580103,0.756655768332555,0,0,1,3,0,0,6535,183.138720224194,0.0845867094669808,0.100929033261205,56,1.56936011209715,19,0.532461466604391,15,7759,7525,78,0,2.1858944418496
1002610064,EULCS,02/01/2018,43309.3943634259,6,2,1,Blue,Top,Profit,Roccat,Vladimir,Heimerdinger,Zoe,Kindred,Alistar,Pyke,35.6833333333333,0,2,5,3,7,20,0.0560485754320411,0.140121438580103,0.756655768332555,0,0,1,3,0,0,21133,592.237272302662,0.273538015480597,0.2145315314148,16,0.448388603456329,2,0.0560485754320411,4,11266,10785,252,4,7.17421765530126
1002610064,EULCS,02/01/2018,43309.3943634259,6,2,100,Blue,Team,Team,Roccat,,Heimerdinger,Zoe,Kindred,Alistar,Pyke,35.6833333333333,0,7,20,19,7,20,0.196170014012144,0.560485754320411,0.756655768332555,0,0,1,3,0,0,77258,2165.10042036432,,,117,3.2788416627744,43,1.20504437178888,40,54087,51910,912,164,30.1541335824381
1002610064,EULCS,02/01/2018,43309.3943634259,6,2,9,Red,ADC,Attila,Vitality,Swain,Aatrox,Taliyah,Rumble,Gragas,Gnar,35.6833333333333,1,5,1,11,20,7,0.140121438580103,0,0.756655768332555,4,1,0,10,1,1,18762,525.791686127978,0.259204509346117,0.241701227139648,10,0.280242877160205,12,0.336291452592247,2,15425,14000,291,35,9.1359177954227
1002610064,EULCS,02/01/2018,43309.3943634259,6,2,6,Red,Top,Cabochard,Vitality,Kled,Aatrox,Taliyah,Rumble,Gragas,Gnar,35.6833333333333,1,5,2,14,20,7,0.140121438580103,0.0560485754320411,0.756655768332555,4,1,0,10,1,1,16185,453.573096683793,0.223602227042261,0.22901286322123,19,0.532461466604391,7,0.196170014012144,7,14859,13700,289,5,8.23914058851004
1002610064,EULCS,02/01/2018,43309.3943634259,6,2,10,Red,Support,Jactroll,Vitality,Rakan,Aatrox,Taliyah,Rumble,Gragas,Gnar,35.6833333333333,1,5,2,12,20,7,0.140121438580103,0,0.756655768332555,4,1,0,10,1,1,10821,303.250817375058,0.149496428719451,0.135778047785365,58,1.62540868752919,14,0.392340028024288,21,10700,9495,18,0,0.50443717888837
1002610064,EULCS,02/01/2018,43309.3943634259,6,2,8,Red,Middle,Jiizuke,Vitality,Galio,Aatrox,Taliyah,Rumble,Gragas,Gnar,35.6833333333333,1,4,1,12,20,7,0.112097150864082,0.0840728631480617,0.756655768332555,4,1,0,10,1,1,20749,581.475945819711,0.28665570645041,0.235558803617305,17,0.476412891172349,6,0.168145726296123,7,15151,14175,317,12,9.21999065857076
1002610064,EULCS,02/01/2018,43309.3943634259,6,2,7,Red,Jungle,Kikis,Vitality,Trundle,Aatrox,Taliyah,Rumble,Gragas,Gnar,35.6833333333333,1,1,1,13,20,7,0.0280242877160206,0.0560485754320411,0.756655768332555,4,1,0,10,1,1,5866,164.390471742177,0.0810411284417612,0.157949058236452,19,0.532461466604391,11,0.308267164876226,7,11689,10825,23,142,4.62400747314339
1002610064,EULCS,02/01/2018,43309.3943634259,6,2,200,Red,Team,Team,Vitality,,Aatrox,Taliyah,Rumble,Gragas,Gnar,35.6833333333333,1,20,7,62,20,7,0.560485754320411,0.196170014012144,0.756655768332555,4,1,0,10,1,1,72383,2028.48201774872,,,123,3.44698738907053,50,1.40121438580103,44,67824,62195,938,194,31.7234936945353
1002610074,EULCS,02/01/2018,43309.4465509259,6,2,3,Blue,Middle,Betsy,Giants Gaming,Orianna,Zoe,Dr. Mundo,Trundle,Alistar,Pyke,35.4166666666667,0,1,2,3,8,16,0.0282352941176471,0.225882352941177,0.67764705882353,0,1,1,6,1,1,16919,477.712941176471,0.336168014464821,0.242564020143577,15,0.423529411764706,7,0.197647058823529,7,13666,13725,326,25,9.91058823529412
1002610074,EULCS,02/01/2018,43309.4465509259,6,2,2,Blue,Jungle,Djoko,Giants Gaming,Gragas,Zoe,Dr. Mundo,Trundle,Alistar,Pyke,35.4166666666667,0,1,1,2,8,16,0.0282352941176471,0.0282352941176471,0.67764705882353,0,1,1,6,1,1,6131,173.110588235294,0.121818434699676,0.147498124933033,20,0.564705882352941,14,0.395294117647059,12,10117,9350,36,113,4.20705882352941
1002610074,EULCS,02/01/2018,43309.4465509259,6,2,1,Blue,Top,Ruin,Giants Gaming,Gnar,Zoe,Dr. Mundo,Trundle,Alistar,Pyke,35.4166666666667,0,2,5,3,8,16,0.0564705882352941,0.0847058823529412,0.67764705882353,0,1,1,6,1,1,10483,295.990588235294,0.208289455383576,0.216393442622951,19,0.536470588235294,6,0.169411764705882,9,12689,12325,274,13,8.10352941176471
1002610074,EULCS,02/01/2018,43309.4465509259,6,2,5,Blue,Support,SirNukesAlot,Giants Gaming,Tahm Kench,Zoe,Dr. Mundo,Trundle,Alistar,Pyke,35.4166666666667,0,0,5,4,8,16,0,0.0282352941176471,0.67764705882353,0,1,1,6,1,1,4129,116.583529411765,0.0820401756442608,0.0923175827708132,57,1.60941176470588,8,0.225882352941177,14,8057,7600,59,0,1.66588235294118
1002610074,EULCS,02/01/2018,43309.4465509259,6,2,4,Blue,ADC,Steeelback,Giants Gaming,Varus,Zoe,Dr. Mundo,Trundle,Alistar,Pyke,35.4166666666667,0,4,3,2,8,16,0.112941176470588,0.0847058823529412,0.67764705882353,0,1,1,6,1,1,12667,357.656470588235,0.251683919807666,0.301226829529626,16,0.451764705882353,6,0.169411764705882,7,15856,14350,354,20,10.56
1002610074,EULCS,02/01/2018,43309.4465509259,6,2,100,Blue,Team,Team,Giants Gaming,,Zoe,Dr. Mundo,Trundle,Alistar,Pyke,35.4166666666667,0,8,16,14,8,16,0.225882352941177,0.451764705882353,0.67764705882353,0,1,1,6,1,1,50329,1421.05411764706,,,127,3.58588235294118,41,1.15764705882353,49,60385,57350,1049,171,34.4470588235294
1002610074,EULCS,02/01/2018,43309.4465509259,6,2,8,Red,Middle,Exileh,Unicorns of Love,Yasuo,Taliyah,Aatrox,Nocturne,Lucian,Rakan,35.4166666666667,1,8,1,3,16,8,0.225882352941177,0.0282352941176471,0.67764705882353,2,0,0,10,0,1,17188,485.308235294118,0.222279698936968,0.270816596728227,16,0.451764705882353,4,0.112941176470588,4,16679,14780,309,8,8.95058823529412
1002610074,EULCS,02/01/2018,43309.4465509259,6,2,7,Red,Jungle,Kold,Unicorns of Love,Sejuani,Taliyah,Aatrox,Nocturne,Lucian,Rakan,35.4166666666667,1,1,1,9,16,8,0.0282352941176471,0.0282352941176471,0.67764705882353,2,0,0,10,0,1,7323,206.767058823529,0.0947029459690143,0.150290599824967,11,0.310588235294118,12,0.338823529411765,8,11308,9520,33,145,5.02588235294118
1002610074,EULCS,02/01/2018,43309.4465509259,6,2,9,Red,ADC,Neon,Unicorns of Love,Ezreal,Taliyah,Aatrox,Nocturne,Lucian,Rakan,35.4166666666667,1,3,1,7,16,8,0.0847058823529412,0.112941176470588,0.67764705882353,2,0,0,10,0,1,24290,685.835294117647,0.314124615265241,0.265139241074434,10,0.282352941176471,3,0.0847058823529412,1,16426,13508,321,33,9.99529411764706
1002610074,EULCS,02/01/2018,43309.4465509259,6,2,200,Red,Team,Team,Unicorns of Love,,Taliyah,Aatrox,Nocturne,Lucian,Rakan,35.4166666666667,1,16,8,39,16,8,0.451764705882353,0.225882352941177,0.67764705882353,2,0,0,10,0,1,77326,2183.32235294118,,,103,2.90823529411765,43,1.21411764705882,39,67616,57708,981,193,33.1482352941176
1002610074,EULCS,02/01/2018,43309.4465509259,6,2,10,Red,Support,Totoro,Unicorns of Love,Morgana,Taliyah,Aatrox,Nocturne,Lucian,Rakan,35.4166666666667,1,1,4,10,16,8,0.0282352941176471,0,0.67764705882353,2,0,0,10,0,1,10378,293.025882352941,0.134211002767504,0.111603796871844,47,1.32705882352941,18,0.508235294117647,19,9584,6925,33,0,0.931764705882353
1002610074,EULCS,02/01/2018,43309.4465509259,6,2,6,Red,Top,WhiteKnight,Unicorns of Love,Rumble,Taliyah,Aatrox,Nocturne,Lucian,Rakan,35.4166666666667,1,3,1,10,16,8,0.0847058823529412,0.0564705882352941,0.67764705882353,2,0,0,10,0,1,18147,512.385882352941,0.234681737061273,0.202149765500527,19,0.536470588235294,6,0.169411764705882,7,13619,12975,285,7,8.24470588235294
1002610088,EULCS,02/01/2018,43309.5703356481,6,2,6,Red,Top,Alphari,Misfits,Jarvan IV,Nocturne,Aatrox,Vladimir,Pyke,Tahm Kench,39.1333333333333,0,0,1,2,3,7,0,0,0.255536626916525,1,1,0,3,,0,10739,274.420783645656,0.249819712936469,0.247642308959932,22,0.562180579216354,12,0.30664395229983,8,13481,12600,341,8,8.91822827938671
1002610088,EULCS,02/01/2018,43309.5703356481,6,2,9,Red,ADC,Hans Sama,Misfits,Ezreal,Nocturne,Aatrox,Vladimir,Pyke,Tahm Kench,39.1333333333333,0,0,1,2,3,7,0,0.127768313458262,0.255536626916525,1,1,0,3,,0,8856,226.303236797274,0.206015772210203,0.229574132492114,16,0.40885860306644,10,0.255536626916525,7,12867,12933,288,10,7.61499148211244
1002610088,EULCS,02/01/2018,43309.5703356481,6,2,7,Red,Jungle,Maxlore,Misfits,Graves,Nocturne,Aatrox,Vladimir,Pyke,Tahm Kench,39.1333333333333,0,2,1,0,3,7,0.0511073253833049,0,0.255536626916525,1,1,0,3,,0,5344,136.558773424191,0.124316653872101,0.229309289514572,12,0.30664395229983,19,0.485519591141397,12,12858,11500,80,179,6.61839863713799
1002610088,EULCS,02/01/2018,43309.5703356481,6,2,10,Red,Support,Mikyx,Misfits,Morgana,Nocturne,Aatrox,Vladimir,Pyke,Tahm Kench,39.1333333333333,0,1,3,1,3,7,0.0255536626916525,0,0.255536626916525,1,1,0,3,,0,7927,202.563884156729,0.18440458743341,0.0864706436272894,75,1.91652470187394,20,0.511073253833049,27,8004,7900,26,0,0.664395229982964
1002610088,EULCS,02/01/2018,43309.5703356481,6,2,8,Red,Middle,Sencux,Misfits,Orianna,Nocturne,Aatrox,Vladimir,Pyke,Tahm Kench,39.1333333333333,0,0,1,1,3,7,0,0.0511073253833049,0.255536626916525,1,1,0,3,,0,10121,258.628620102215,0.235443273547817,0.207003625406093,12,0.30664395229983,4,0.10221465076661,5,12100,11125,299,20,8.15161839863714
1002610088,EULCS,02/01/2018,43309.5703356481,6,2,200,Red,Team,Team,Misfits,,Nocturne,Aatrox,Vladimir,Pyke,Tahm Kench,39.1333333333333,0,3,7,6,3,7,0.0766609880749574,0.178875638841567,0.255536626916525,1,1,0,3,,0,42987,1098.47529812606,,,137,3.50085178875639,65,1.66098807495741,59,59310,56058,1034,217,31.9676320272572
1002610088,EULCS,02/01/2018,43309.5703356481,6,2,5,Blue,Support,kaSing,Splyce,Zilean,Yasuo,Taliyah,Dr. Mundo,Draven,Varus,39.1333333333333,1,0,0,7,7,3,0,0.0255536626916525,0.255536626916525,4,0,1,7,,0,3458,88.3645655877342,0.0779654138389737,0.0844773126637272,59,1.5076660988075,20,0.511073253833049,22,8200,7000,25,0,0.638841567291312
1002610088,EULCS,02/01/2018,43309.5703356481,6,2,4,Blue,ADC,Kobbe,Splyce,Jhin,Yasuo,Taliyah,Dr. Mundo,Draven,Varus,39.1333333333333,1,5,1,1,7,3,0.127768313458262,0,0.255536626916525,4,0,1,7,,0,17191,439.293015332198,0.387594976664487,0.303049773072735,16,0.40885860306644,6,0.153321976149915,6,16310,12675,353,19,9.50596252129472
1002610088,EULCS,02/01/2018,43309.5703356481,6,2,3,Blue,Middle,Nisqy,Splyce,Zoe,Yasuo,Taliyah,Dr. Mundo,Draven,Varus,39.1333333333333,1,2,0,4,7,3,0.0511073253833049,0,0.255536626916525,4,0,1,7,,0,15078,385.298126064736,0.339954456293824,0.257394810318992,16,0.40885860306644,7,0.178875638841567,3,14616,13150,328,31,9.17376490630324
1002610088,EULCS,02/01/2018,43309.5703356481,6,2,1,Blue,Top,Odoamne,Splyce,Gragas,Yasuo,Taliyah,Dr. Mundo,Draven,Varus,39.1333333333333,1,0,2,4,7,3,0,0,0.255536626916525,4,0,1,7,,0,6767,172.921635434412,0.152571415687778,0.194572072314874,19,0.485519591141397,8,0.20442930153322,6,12285,10500,268,18,7.30834752981261
1002610088,EULCS,02/01/2018,43309.5703356481,6,2,100,Blue,Team,Team,Splyce,,Yasuo,Taliyah,Dr. Mundo,Draven,Varus,39.1333333333333,1,7,3,19,7,3,0.178875638841567,0.0766609880749574,0.255536626916525,4,0,1,7,,0,44353,1133.38160136286,,,127,3.24531516183986,70,1.78875638841567,51,62432,53375,1019,221,31.6865417376491
1002610088,EULCS,02/01/2018,43309.5703356481,6,2,2,Blue,Jungle,Xerxe,Splyce,Trundle,Yasuo,Taliyah,Dr. Mundo,Draven,Varus,39.1333333333333,1,0,0,3,7,3,0,0.0511073253833049,0.255536626916525,4,0,1,7,,0,1859,47.5042589437819,0.041913737514937,0.160506031629672,17,0.434412265758092,29,0.741056218057922,14,11021,10050,45,153,5.05962521294719
1002620077,EULCS,02/01/2018,43309.5079398148,6,2,2,Blue,Jungle,Broxah,Fnatic,Trundle,Rakan,Kindred,Draven,Graves,Morgana,29.45,1,2,1,18,24,16,0.067911714770798,0.101867572156197,1.35823429541596,4,1,1,11,1,1,7837,266.112054329372,0.113523770895501,0.192846093410696,10,0.33955857385399,10,0.33955857385399,7,11784,9525,28,133,5.46689303904924
1002620077,EULCS,02/01/2018,43309.5079398148,6,2,4,Blue,ADC,Bwipo,Fnatic,Swain,Rakan,Kindred,Draven,Graves,Morgana,29.45,1,11,1,9,24,16,0.373514431239389,0.135823429541596,1.35823429541596,4,1,1,11,1,1,30378,1031.51103565365,0.440044036271982,0.258724496518204,12,0.407470288624788,7,0.237691001697793,3,14484,14050,200,7,7.02886247877759
1002620077,EULCS,02/01/2018,43309.5079398148,6,2,3,Blue,Middle,Caps,Fnatic,Azir,Rakan,Kindred,Draven,Graves,Morgana,29.45,1,7,6,7,24,16,0.237691001697793,0.237691001697793,1.35823429541596,4,1,1,11,1,1,14137,480.033955857385,0.204783150331721,0.250770289328187,11,0.373514431239389,9,0.305602716468591,1,14158,13125,222,28,8.48896434634974
1002620077,EULCS,02/01/2018,43309.5079398148,6,2,5,Blue,Support,Hylissang,Fnatic,Pyke,Rakan,Kindred,Draven,Graves,Morgana,29.45,1,1,5,12,24,16,0.033955857385399,0,1.35823429541596,4,1,1,11,1,1,6775,230.050933786078,0.0981400469333951,0.117207926879852,28,0.950764006791171,9,0.305602716468591,11,8684,8200,47,0,1.59592529711375
1002620077,EULCS,02/01/2018,43309.5079398148,6,2,1,Blue,Top,sOAZ,Fnatic,Poppy,Rakan,Kindred,Draven,Graves,Morgana,29.45,1,3,3,7,24,16,0.101867572156197,0.067911714770798,1.35823429541596,4,1,1,11,1,1,9907,336.400679117148,0.143508995567402,0.180451193863061,14,0.475382003395586,7,0.237691001697793,4,11276,9250,213,4,7.36842105263158
1002620077,EULCS,02/01/2018,43309.5079398148,6,2,100,Blue,Team,Team,Fnatic,,Rakan,Kindred,Draven,Graves,Morgana,29.45,1,24,16,53,24,16,0.814940577249576,0.543293718166384,1.35823429541596,4,1,1,11,1,1,69034,2344.10865874363,,,75,2.54668930390492,42,1.42614601018676,26,60386,54150,710,172,29.9490662139219
1002620077,EULCS,02/01/2018,43309.5079398148,6,2,7,Red,Jungle,Caedrel,H2K,Camille,Aatrox,Nocturne,Taliyah,Orianna,Yasuo,29.45,0,3,6,6,16,24,0.101867572156197,0.067911714770798,1.35823429541596,0,0,0,1,0,0,8950,303.904923599321,0.152962690776093,0.179915425520014,15,0.509337860780985,4,0.135823429541596,6,8705,8258,74,55,4.38030560271647
1002620077,EULCS,02/01/2018,43309.5079398148,6,2,10,Red,Support,promisq,H2K,Braum,Aatrox,Nocturne,Taliyah,Orianna,Yasuo,29.45,0,0,6,8,16,24,0,0.033955857385399,1.35823429541596,0,0,0,1,0,0,5444,184.855687606112,0.0930423339201176,0.0712886794000731,37,1.25636672325976,3,0.101867572156197,14,5792,5075,41,0,1.39219015280136
1002620077,EULCS,02/01/2018,43309.5079398148,6,2,9,Red,ADC,Sheriff,H2K,Lucian,Aatrox,Nocturne,Taliyah,Orianna,Yasuo,29.45,0,4,5,6,16,24,0.135823429541596,0.373514431239389,1.35823429541596,0,0,0,1,0,0,16870,572.835314091681,0.288321854010357,0.251214546213912,15,0.509337860780985,4,0.135823429541596,8,10617,10205,225,11,8.01358234295416
1002620077,EULCS,02/01/2018,43309.5079398148,6,2,8,Red,Middle,Shook,H2K,Gragas,Aatrox,Nocturne,Taliyah,Orianna,Yasuo,29.45,0,7,1,3,16,24,0.237691001697793,0.237691001697793,1.35823429541596,0,0,0,1,0,0,15006,509.541595925297,0.256464596400677,0.257143709493373,12,0.407470288624788,6,0.203735144312394,7,10776,10510,80,81,5.46689303904924
